id,company_id,company_slug,company_name,company_yc_url,title,url,absolute_url,apply_url,location,type,role,role_specific_type,pretty_role,salary_range,equity_range,min_experience,min_school_year,visa,skills,is_incomplete,created_at,last_active
90054,22878,popl,Popl,https://www.ycombinator.com/companies/popl,Senior Backend Engineer,/companies/popl/jobs/d9TAjlK-senior-backend-engineer,https://www.ycombinator.com/companies/popl/jobs/d9TAjlK-senior-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D90054&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22878,US / Remote (US),Full-time,eng,Backend,Engineering,$140K - $180K,,3+ years,,US citizen/visa only,,False,5 months,
49043,22879,fathom,Fathom,https://www.ycombinator.com/companies/fathom,Full-Stack Engineer (Remote),/companies/fathom/jobs/OVTRjXb-full-stack-engineer-remote,https://www.ycombinator.com/companies/fathom/jobs/OVTRjXb-full-stack-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D49043&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22879,CA / US / Remote (CA; US),Full-time,eng,Full stack,Engineering,$180K - $230K,,6+ years,,US citizen/visa only,,False,over 4 years,
64911,22879,fathom,Fathom,https://www.ycombinator.com/companies/fathom,Senior Site Reliability Engineer (Remote),/companies/fathom/jobs/TArBVR8-senior-site-reliability-engineer-remote,https://www.ycombinator.com/companies/fathom/jobs/TArBVR8-senior-site-reliability-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D64911&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22879,US / CA / Remote (US; CA),Full-time,eng,Backend,Engineering,$180K - $230K,,6+ years,,US citizen/visa only,Go; Google Cloud; Kubernetes,False,over 2 years,
65994,22879,fathom,Fathom,https://www.ycombinator.com/companies/fathom,Backend Engineer (Remote),/companies/fathom/jobs/Pg8RFWC-backend-engineer-remote,https://www.ycombinator.com/companies/fathom/jobs/Pg8RFWC-backend-engineer-remote,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D65994&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22879,US / CA / Remote (US; CA),Full-time,eng,Backend,Engineering,$190K - $240K,,6+ years,,US citizen/visa only,Go; Kubernetes,False,over 2 years,
68685,22879,fathom,Fathom,https://www.ycombinator.com/companies/fathom,Senior Growth Marketing Manager,/companies/fathom/jobs/2HJUVos-senior-growth-marketing-manager,https://www.ycombinator.com/companies/fathom/jobs/2HJUVos-senior-growth-marketing-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D68685&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22879,US / Remote (US),Full-time,marketing,,Marketing,$150K - $180K,,6+ years,,US citizen/visa only,,False,almost 2 years,
70925,22879,fathom,Fathom,https://www.ycombinator.com/companies/fathom,AI Engineer,/companies/fathom/jobs/kkIRas2-ai-engineer,https://www.ycombinator.com/companies/fathom/jobs/kkIRas2-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D70925&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22879,"San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$140K - $180K,,3+ years,,US citizen/visa only,,False,over 1 year,
67381,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Fractional Medical Director at Obesity Telemedicine Platform ,/companies/measured/jobs/tpKxWGv-fractional-medical-director-at-obesity-telemedicine-platform,https://www.ycombinator.com/companies/measured/jobs/tpKxWGv-fractional-medical-director-at-obesity-telemedicine-platform,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D67381&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,"New York, NY, US",Contract,operations,,Operations,$75K - $150K,0.25% - 0.75%,3+ years,,US citizen/visa only,,False,about 2 years,
71720,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Patient Navigator,/companies/measured/jobs/uKnPNDq-patient-navigator,https://www.ycombinator.com/companies/measured/jobs/uKnPNDq-patient-navigator,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D71720&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,"AL, US / FL, US / GA, US / Remote (AL, US; FL, US; GA, US)",Contract,support,,Support,$11 - $15,,3+ years,,US citizen/visa only,,False,over 1 year,
75546,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Insurance Contract Specialist (Telemedicine),/companies/measured/jobs/EFI6ys4-insurance-contract-specialist-telemedicine,https://www.ycombinator.com/companies/measured/jobs/EFI6ys4-insurance-contract-specialist-telemedicine,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D75546&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,"New York, NY, US / Remote (US)",Contract,operations,,Operations,$60K - $90K,,3+ years,,US citizen/visa only,,False,over 1 year,
76172,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Registered Dietitian Nutritionist (Telehealth Specialist),/companies/measured/jobs/wkqGWFG-registered-dietitian-nutritionist-telehealth-specialist,https://www.ycombinator.com/companies/measured/jobs/wkqGWFG-registered-dietitian-nutritionist-telehealth-specialist,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76172&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,US / Remote (US),Contract,operations,,Operations,$45 - $55,,1+ years,,US citizenship/visa not required,,False,about 1 year,
76485,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Virtual Assistant,/companies/measured/jobs/qjWJlhV-virtual-assistant,https://www.ycombinator.com/companies/measured/jobs/qjWJlhV-virtual-assistant,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76485&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,Remote,Full-time,operations,,Operations,,,3+ years,,US citizenship/visa not required,,False,about 1 year,
76486,22885,measured,Measured,https://www.ycombinator.com/companies/measured,Experienced Administrative Assistant,/companies/measured/jobs/1X3gmkw-experienced-administrative-assistant,https://www.ycombinator.com/companies/measured/jobs/1X3gmkw-experienced-administrative-assistant,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D76486&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22885,Remote,Full-time,operations,,Operations,,,3+ years,,US citizenship/visa not required,,False,about 1 year,
59248,22906,liveflow,LiveFlow,https://www.ycombinator.com/companies/liveflow,Senior Full-Stack Engineer,/companies/liveflow/jobs/Wkmjf4e-senior-full-stack-engineer,https://www.ycombinator.com/companies/liveflow/jobs/Wkmjf4e-senior-full-stack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D59248&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22906,"London, England, GB / San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$75K - $130K,,6+ years,,US citizen/visa only,,False,over 3 years,
67974,22906,liveflow,LiveFlow,https://www.ycombinator.com/companies/liveflow,Senior Full Stack Engineer,/companies/liveflow/jobs/yQSiOcS-senior-full-stack-engineer,https://www.ycombinator.com/companies/liveflow/jobs/yQSiOcS-senior-full-stack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D67974&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22906,"London, England, GB / New York, NY, US / San Francisco, CA, US",Full-time,eng,Full stack,Engineering,$100K - $200K,,3+ years,,US citizen/visa only,,False,about 2 years,23 days
72697,22934,auricle,Auricle,https://www.ycombinator.com/companies/auricle,Founding Biomedical Engineer ,/companies/auricle/jobs/ZZxIQT3-founding-biomedical-engineer,https://www.ycombinator.com/companies/auricle/jobs/ZZxIQT3-founding-biomedical-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D72697&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22934,"Mountain View, CA, US",Full-time,eng,Mechanical,Engineering,$100K - $180K,0.50% - 10.00%,3+ years,,Will sponsor,Python; CAD Design; Material science; Biology; Biophysics,False,over 1 year,
99955,22947,great-question,Great Question,https://www.ycombinator.com/companies/great-question,Senior Demand Generation Manager,/companies/great-question/jobs/YutDxyf-senior-demand-generation-manager,https://www.ycombinator.com/companies/great-question/jobs/YutDxyf-senior-demand-generation-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D99955&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22947,Remote (US),Full-time,operations,,Operations,,,5+ years,,US citizen/visa only,,False,8 days,5 days
79394,22951,datrics,Datrics,https://www.ycombinator.com/companies/datrics,AI Engineer,/companies/datrics/jobs/49EO4OK-ai-engineer,https://www.ycombinator.com/companies/datrics/jobs/49EO4OK-ai-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79394&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22951,Remote,Full-time,eng,Data science,Engineering,$50K - $70K,0.01% - 2.00%,3+ years,,US citizenship/visa not required,Python; Data Analytics; Machine learning,False,12 months,
56414,22953,enode,Enode,https://www.ycombinator.com/companies/enode,"Senior Frontend Engineer, Experience",/companies/enode/jobs/GGk5yKh-senior-frontend-engineer-experience,https://www.ycombinator.com/companies/enode/jobs/GGk5yKh-senior-frontend-engineer-experience,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56414&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,Remote / Remote (US),Full-time,eng,Full stack,Engineering,$1,,3+ years,,US citizen/visa only,,False,over 3 years,
56417,22953,enode,Enode,https://www.ycombinator.com/companies/enode,Senior Account Executive,/companies/enode/jobs/uKeoQgM-senior-account-executive,https://www.ycombinator.com/companies/enode/jobs/uKeoQgM-senior-account-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56417&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,Remote / Remote (US),Full-time,operations,,Operations,$1,,3+ years,,US citizen/visa only,,False,over 3 years,
56418,22953,enode,Enode,https://www.ycombinator.com/companies/enode,Product Manager,/companies/enode/jobs/KruAkjr-product-manager,https://www.ycombinator.com/companies/enode/jobs/KruAkjr-product-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56418&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,Remote / Remote (US),Full-time,product,,Product,$1,,3+ years,,US citizen/visa only,,False,over 3 years,
56421,22953,enode,Enode,https://www.ycombinator.com/companies/enode,Engineering Manager,/companies/enode/jobs/mdKdGFb-engineering-manager,https://www.ycombinator.com/companies/enode/jobs/mdKdGFb-engineering-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56421&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,Remote / Remote (US),Full-time,eng,Full stack,Engineering,$1,,3+ years,,US citizen/visa only,,False,over 3 years,
56422,22953,enode,Enode,https://www.ycombinator.com/companies/enode,Senior Backend Engineer,/companies/enode/jobs/Ti0pMeA-senior-backend-engineer,https://www.ycombinator.com/companies/enode/jobs/Ti0pMeA-senior-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D56422&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,Remote / Remote (US),Full-time,eng,Full stack,Engineering,$1,,3+ years,,US citizen/visa only,,False,over 3 years,
63252,22953,enode,Enode,https://www.ycombinator.com/companies/enode,"Senior Account Executive, US",/companies/enode/jobs/Vac6b6J-senior-account-executive-us,https://www.ycombinator.com/companies/enode/jobs/Vac6b6J-senior-account-executive-us,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D63252&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22953,US / Remote (US),Full-time,operations,,Operations,$80K - $150K,,3+ years,,US citizen/visa only,,False,over 2 years,
97116,22958,text-blaze,Text Blaze,https://www.ycombinator.com/companies/text-blaze,Product Marketing,/companies/text-blaze/jobs/CidfA3r-product-marketing,https://www.ycombinator.com/companies/text-blaze/jobs/CidfA3r-product-marketing,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D97116&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22958,San Francisco / Remote (US),Full-time,marketing,,Marketing,$80K - $150K,0.50%,Any (new grads ok),,US citizen/visa only,Branding; Growth design; Marketing design,False,about 1 month,10 days
47723,22983,homebase,Homebase,https://www.ycombinator.com/companies/homebase,Don't see your dream job? Apply here anyway!,/companies/homebase/jobs/MHUS4oP-don-t-see-your-dream-job-apply-here-anyway,https://www.ycombinator.com/companies/homebase/jobs/MHUS4oP-don-t-see-your-dream-job-apply-here-anyway,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D47723&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22983,Anywhere,Full-time,operations,,Operations,,,,,US citizen/visa only,,False,over 4 years,
57011,22983,homebase,Homebase,https://www.ycombinator.com/companies/homebase,Full-stack Engineer,/companies/homebase/jobs/J5eZ67M-full-stack-engineer,https://www.ycombinator.com/companies/homebase/jobs/J5eZ67M-full-stack-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D57011&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22983,"Anywhere / Ho Chi Minh City, Ho Chi Minh City, VN",Full-time,eng,Full stack,Engineering,$1.5K - $3K,,3+ years,,US citizen/visa only,JavaScript,False,over 3 years,over 1 year
57018,22983,homebase,Homebase,https://www.ycombinator.com/companies/homebase,Senior Backend Engineer,/companies/homebase/jobs/hBGD8E7-senior-backend-engineer,https://www.ycombinator.com/companies/homebase/jobs/hBGD8E7-senior-backend-engineer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D57018&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22983,"Anywhere / Ho Chi Minh City, Ho Chi Minh City, VN",Full-time,eng,Backend,Engineering,$1.5K - $3K,,3+ years,,US citizen/visa only,TypeScript,False,over 3 years,
63717,22983,homebase,Homebase,https://www.ycombinator.com/companies/homebase,Chief Technology Officer - CTO,/companies/homebase/jobs/01LRKUt-chief-technology-officer-cto,https://www.ycombinator.com/companies/homebase/jobs/01LRKUt-chief-technology-officer-cto,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D63717&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22983,"Ho Chi Minh City, Ho Chi Minh City, VN",Full-time,eng,Full stack,Engineering,$2.5K - $5K,,6+ years,,US citizenship/visa not required,Angular; Node.js; Python; React,False,over 2 years,
52364,22991,topline-pro,Topline Pro,https://www.ycombinator.com/companies/topline-pro,Senior Product Designer,/companies/topline-pro/jobs/oR3kdTA-senior-product-designer,https://www.ycombinator.com/companies/topline-pro/jobs/oR3kdTA-senior-product-designer,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D52364&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22991,"Boston, MA",Full-time,design,UI / UX,Design,$150K - $170K,,3+ years,,US citizen/visa only,Wireframing; Figma,False,over 4 years,over 1 year
60451,22991,topline-pro,Topline Pro,https://www.ycombinator.com/companies/topline-pro,Customer Success Manager,/companies/topline-pro/jobs/Zoh1eZp-customer-success-manager,https://www.ycombinator.com/companies/topline-pro/jobs/Zoh1eZp-customer-success-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D60451&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22991,"NY, US / New York, NY, US",Full-time,operations,,Operations,$65K - $70K,,1+ years,,US citizen/visa only,,False,over 3 years,
78315,22991,topline-pro,Topline Pro,https://www.ycombinator.com/companies/topline-pro,Senior Product Manager,/companies/topline-pro/jobs/2c8hQUK-senior-product-manager,https://www.ycombinator.com/companies/topline-pro/jobs/2c8hQUK-senior-product-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D78315&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22991,"Boston, MA, US",Full-time,product,,Product,$160K - $175K,,3+ years,,US citizen/visa only,,False,about 1 year,
79938,22991,topline-pro,Topline Pro,https://www.ycombinator.com/companies/topline-pro,Lead Generation Manager,/companies/topline-pro/jobs/UCaWgaJ-lead-generation-manager,https://www.ycombinator.com/companies/topline-pro/jobs/UCaWgaJ-lead-generation-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D79938&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22991,Remote,Full-time,marketing,,Marketing,$100K - $120K,,6+ years,,Will sponsor,,False,11 months,
83378,22991,topline-pro,Topline Pro,https://www.ycombinator.com/companies/topline-pro,Performance Marketing Manager,/companies/topline-pro/jobs/zq36wDX-performance-marketing-manager,https://www.ycombinator.com/companies/topline-pro/jobs/zq36wDX-performance-marketing-manager,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D83378&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22991,"Brooklyn, New York",Full-time,marketing,,Marketing,,,,,US citizen/visa only,,False,9 months,
43036,22996,resquared,Resquared,https://www.ycombinator.com/companies/resquared,Account Executive ,/companies/resquared/jobs/0BSOHFJ-account-executive,https://www.ycombinator.com/companies/resquared/jobs/0BSOHFJ-account-executive,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D43036&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22996,US / Remote (US),Full-time,sales,,Sales,$50K - $65K,0.10%,1+ years,,US citizen/visa only,,False,over 5 years,7 months
91420,22997,codingal,Codingal,https://www.ycombinator.com/companies/codingal,Customer Service Associate (US Shift),/companies/codingal/jobs/9Agdvrw-customer-service-associate-us-shift,https://www.ycombinator.com/companies/codingal/jobs/9Agdvrw-customer-service-associate-us-shift,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91420&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22997,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,support,,Support,₹400K - ₹550K INR,,1+ years,,US citizenship/visa not required,,False,5 months,
91645,22997,codingal,Codingal,https://www.ycombinator.com/companies/codingal,Senior Business Development Associate,/companies/codingal/jobs/FfYHlsZ-senior-business-development-associate,https://www.ycombinator.com/companies/codingal/jobs/FfYHlsZ-senior-business-development-associate,https://account.ycombinator.com/authenticate?continue=https%3A%2F%2Fwww.workatastartup.com%2Fapplication%3Fsignup_job_id%3D91645&defaults%5BsignUpActive%5D=true&defaults%5Bwaas_company%5D=22997,"Bengaluru, KA, IN / Bengaluru, Karnataka, IN",Full-time,sales,,Sales,₹400K - ₹600K INR,,1+ years,,US citizen/visa only,,False,5 months,
